nome,UF,partido,votos,total_despesa,quantidade_doadores,quantidade_despesas,recursos_de_pessoas_juridicas,recursos_de_partidos,recursos_de_pessoas_físicas,recursos_proprios,idade,sexo,grau,prop_doacoes_pj,prop_doacoes_pf,prop_doacoes_partido,prop_recursos_proprios,total_votos_uf,votos_prop
WILLIAN ACHAN,BA,PRTB,2847,19994.78,17,18,6e3,0,10102,3900,48,MASCULINO,SUPERIOR COMPLETO,0.3000783204416353,0.5052318655168999,0,0.19505090828706292,10185417,2.795172745504676e-4
JORGE MARTINS SALGADO,SP,PROS,9974,83477.24,22,122,44877.5,181.82,11e3,27417.92,60,MASCULINO,ENSINO MÉDIO COMPLETO,0.5376016265032241,0.13177244480052286,0.0021780787194210062,0.32844784997683196,31998432,3.1170277343589835e-4
SÉRGIO IVAN MORAES,RS,PTB,115155,287852.94,20,125,43138.5,33e3,19992,0,56,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,0.14986298211857763,0.06945213066088538,0.11464187233939664,0,8392033,0.013721943181109988
WILSON FERNANDES PEREIRA,RJ,PSOL,1034,2500,3,14,0,0,200,2300,49,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,0,0.08,0,0.92,12141145,8.516494943434083e-5
ADEMIR FACHINI,RS,PDT,5573,48500,6,36,10250,0,16e3,22250,43,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,0.211340206185567,0.32989690721649484,0,0.4587628865979381,8392033,6.640822313258301e-4
REGINALDO ROSSI DE PAULA,MG,PT do B,1054,11717.01,1,8,0,0,0,0,42,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,0,0,15248681,6.912073247515638e-5
RAIMUNDO FLAVIO FERREIRA FRANCA,CE,PSB,2009,49353.48,2,33,0,39353.48,0,0,55,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,0.7973800429068021,0,6271554,3.203352789436239e-4
ROQUE CARVALHO LAGES,PI,PV,658,4e3,4,5,600,0,1800,0,36,MASCULINO,ENSINO MÉDIO COMPLETO,0.15,0.45,0,0,2345694,2.8051399713688145e-4
MARCO ANTONIO DOS SANTOS FARINHA,RJ,DEM,1979,11226,4,20,0,0,150,0,43,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,0,0.013361838588989846,0,0,12141145,1.6299945351118037e-4
JOSÉ FRANCISCO DA SILVA CRUZ,RO,PSDB,1002,1e4,1,11,1e4,0,0,0,61,MASCULINO,SUPERIOR COMPLETO,1,0,0,0,1127154,8.88964595787266e-4
AYLLA IGLESIAS PEREIRA,RJ,PEN,179,2437.5,1,6,0,0,0,0,21,FEMININO,ENSINO MÉDIO COMPLETO,0,0,0,0,12141145,1.4743255269581246e-5
JOZELAINE ALVES RAMIRO SILVA,ES,PHS,38,500,1,1,0,0,500,0,24,FEMININO,ENSINO MÉDIO INCOMPLETO,0,1,0,0,2653536,1.4320514211979788e-5
MARIA JOSE MARQUES COSTA,GO,PSOL,119,1448,2,2,0,0,1448,0,40,FEMININO,ENSINO FUNDAMENTAL COMPLETO,0,1,0,0,4331733,2.7471683965747657e-5
ALCEBIADES BAPTISTA SOBREIRA,ES,PRP,2583,5804.26,3,11,0,0,0,1500,50,MASCULINO,SUPERIOR COMPLETO,0,0,0,0.258430876631991,2653536,9.734181107774682e-4
CARLOS JESUS ONTIVEROS GUARDIA,RJ,PDT,8400,160882.5,5,28,145577.5,0,0,15295,68,MASCULINO,ENSINO MÉDIO COMPLETO,0.9048684599008593,0,0,0.09506938293475052,12141145,6.91862258460796e-4
WEDERSON BRAMBATI MAIOLI,ES,DEM,206,1500,1,1,0,0,1500,0,33,MASCULINO,ENSINO MÉDIO COMPLETO,0,1,0,0,2653536,7.763226125441675e-5
ANTONIO HAMILTON BENTES,PA,PMDB,734,2262.43,3,6,0,0,100,100,78,MASCULINO,SUPERIOR COMPLETO,0,0.04420026254955955,0,0.04420026254955955,5188450,1.414680684982991e-4
CLEVERSON SPERBER,SP,PRB,9944,80744.69,13,48,21320,0,8360,2191.7,46,MASCULINO,ENSINO MÉDIO INCOMPLETO,0.2640421308199957,0.10353622015268124,0,0.027143580587156872,31998432,3.107652274961473e-4
GEDEAO TIMOTEO AMORIM,AM,PMDB,62999,763283.58,14,703,303500,345367.57,42500,15600,61,MASCULINO,SUPERIOR COMPLETO,0.3976241700365152,0.05568048509572288,0.45247609021014185,0.020438013352782985,2226891,0.02829011388523282
JEFFERSON TORRES DA CRUZ,SP,PTC,430,870.47,4,6,0,145,700,0,37,MASCULINO,SUPERIOR COMPLETO,0,0.8041632681195217,0.1665766769676152,0,31998432,1.3438158469765018e-5
ROBERTO PEREIRA DE BRITTO,BA,PP,110822,1082853.63,4,163,13500,12e5,0,0,63,MASCULINO,SUPERIOR COMPLETO,0.01246705891358558,0,1.1081830145409404,0,10185417,0.010880457815325578
ANTONIO JOSÉ DE SOUZA LOBO,MS,PRTB,509,21450,1,59,0,0,0,0,69,MASCULINO,SUPERIOR COMPLETO,0,0,0,0,1818937,2.7983377104319723e-4
ALOISIO JOSE MURUCE,ES,PRP,2096,2467.26,3,6,0,0,0,500,62,MASCULINO,SUPERIOR COMPLETO,0,0,0,0.20265395621053311,2653536,7.898894154818325e-4
MAURO CÉSAR LARA DE BARROS,MT,PSOL,84208,88147.9,1,15,0,0,0,0,39,MASCULINO,SUPERIOR COMPLETO,0,0,0,0,2189703,0.03845635686666182
JEFFERSON  ELOY,SP,PV,2001,3955,2,8,0,0,300,0,44,MASCULINO,SUPERIOR INCOMPLETO,0,0.07585335018963338,0,0,31998432,6.253431418139488e-5
GILSON CARDOSO FAHUR,PR,PSDC,50608,27109.22,12,46,2100,0,8800,1e3,50,MASCULINO,SUPERIOR COMPLETO,0.07746441985420457,0.32461280700809536,0,0.036887818978192655,7865950,0.006433806469657194
JACQUELINE ROBERTO DE SOUZA,PE,PRB,116,6e3,2,6,0,0,6e3,0,30,FEMININO,SUPERIOR INCOMPLETO,0,1,0,0,6356307,1.82495905248126e-5
HENRIQUE FONTANA JUNIOR,RS,PT,128981,1409232.85,122,952,1163500,133e3,114740,0,54,MASCULINO,SUPERIOR COMPLETO,0.8256265101966648,0.08142018545764101,0.09437758990645158,0,8392033,0.015369458151558745
ATILA FREITAS LIRA,PI,PSB,129276,1117147.54,256,483,288100,229793,214450,360545,67,MASCULINO,SUPERIOR COMPLETO,0.2578889445524805,0.19196211093120252,0.20569619658295088,0.3227371381939399,2345694,0.0551120478630205
AFONSO VALTER PARENTE PINTO,RR,PROS,3218,9603.03,8,15,0,2315.13,7300,0,43,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.7601767358844032,0.2410832830887751,0,299558,0.010742493941073182
GLEISER LUCIO BORONI SOARES,MG,PSL,19701,626473.77,9,601,36175,4e3,4344,579500,38,MASCULINO,SUPERIOR COMPLETO,0.057743838181764574,0.006934049289884874,0.006384944097499884,0.9250187761252957,15248681,0.001291980598190755
NUDY MILLA FERREIRA SANTOS,MT,PSD,68,1e3,2,2,0,0,1e3,0,36,FEMININO,SUPERIOR COMPLETO,0,1,0,0,2189703,3.105443980302351e-5
EDUARDO NANTES BOLSONARO,SP,PSC,82224,51956.75,6,37,0,0,37e3,9e3,30,MASCULINO,SUPERIOR COMPLETO,0,0.7121307626054363,0,0.17322099630943044,31998432,0.002569625911669672
ROSANIA BAPTISTA DE AZEVEDO MELLO,RJ,PRB,143,4165,3,4,0,3465,700,0,55,FEMININO,ENSINO MÉDIO COMPLETO,0,0.16806722689075632,0.8319327731092437,0,12141145,1.1778131304749264e-5
SIDENEI HORTA RIBAS,PR,PRP,1533,786.4,1,3,0,0,0,799.4,65,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,0,1.016531027466938,7865950,1.9489063622321525e-4
VICTOR ALEXANDRE PERINA,SP,PHS,32622,156685.85,25,127,9302.1,0,14250,57e3,31,MASCULINO,SUPERIOR COMPLETO,0.059367836980812244,0.09094631072301679,0,0.36378524289206715,31998432,0.0010194874548852893
IJEILSON RODRIGUES DA SILVA,PB,PMN,1405,2115,3,7,0,0,500,995,48,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.2364066193853428,0,0.47044917257683216,2835882,4.954366930640979e-4
DIOMAR FRANCISCO DA SILVA,PR,PDT,200,7180,7,22,0,1e3,4e3,260,63,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.5571030640668524,0.1392757660167131,0.036211699164345405,7865950,2.5426045169369242e-5
LINDOMAR GOMES DA SILVA,MG,PT,24920,27699.09,6,21,100,0,0,5018.4,33,MASCULINO,SUPERIOR COMPLETO,0.0036102269063712925,0,0,0.18117562706933693,15248681,0.0016342397089951584
LUIZ ALBUQUERQUE COUTO,PB,PT,69922,402255.81,60,541,38900,95e3,226144.91,34500,69,MASCULINO,SUPERIOR COMPLETO,0.09670463181128447,0.5621917803996417,0.23616812396072043,0.08576631870152479,2835882,0.024656173987493132
JOÃO CASTELO RIBEIRO GONÇALVES,MA,PSDB,52783,256038.37,12,74,29990,0,47950,178100,76,MASCULINO,SUPERIOR COMPLETO,0.11713088159403609,0.1872766179537856,0,0.6955988666854894,4497336,0.011736503565666431
SUELY GOMES,MG,PTC,287,7218.9,3,7,0,0,2e3,0,59,FEMININO,ENSINO MÉDIO COMPLETO,0,0.2770505201623516,0,0,15248681,1.8821300019326262e-5
TARCISIO GAMA MACHADO,BA,PV,1565,1840,2,10,0,271,0,3680,50,MASCULINO,SUPERIOR COMPLETO,0,0,0.14728260869565218,2,10185417,1.5365104835668485e-4
ELOIZANETH ALVES FRASSETTI,RJ,PSL,1246,11785,9,37,0,0,7600,2400,52,FEMININO,ENSINO MÉDIO COMPLETO,0,0.6448875689435724,0,0.20364870598218074,12141145,1.0262623500501807e-4
PAULO RODRIGUES MENDES,DF,PDT,1011,10797,7,12,0,0,4410,3200,58,MASCULINO,SUPERIOR COMPLETO,0,0.40844679077521534,0,0.2963786236917662,1897677,5.32756628235469e-4
MARCIO APARECIDO PEREIRA,SP,PSB,594,6911.09,2,6,0,0,0,400,39,MASCULINO,SUPERIOR INCOMPLETO,0,0,0,0.057877990302542724,31998432,1.8563409607070747e-5
SEIJI KIKUTI,SP,PSC,491,4976.84,1,8,0,0,0,0,41,MASCULINO,ENSINO MÉDIO INCOMPLETO,0,0,0,0,31998432,1.534450188059215e-5
MARLON RISLEY DIAS VIEIRA,MS,PRTB,173,22900,1,10,0,22900,0,0,41,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,1,0,1818937,9.51104958555464e-5
ILZE ROCHA DE SOUZA,MS,PSL,109,23736.8,1,38,0,23800,0,0,56,FEMININO,SUPERIOR COMPLETO,0,0,1.0026625324390819,0,1818937,5.992511010551767e-5
MOISES BARBOSA DOS SANTOS,BA,PSDB,2370,3858,4,7,0,1875,1448,535,49,MASCULINO,SUPERIOR COMPLETO,0,0.37532400207361327,0.4860031104199067,0.13867288750648005,10185417,2.3268561316635344e-4
MAURO MARIANI,SC,PMDB,195942,1971979.59,39,1563,246650,1613e3,72083.29,40259.8,50,MASCULINO,SUPERIOR COMPLETO,0.12507735944670706,0.036553770822749736,0.8179597842592276,0.020415931383955147,4859324,0.04032289264926562
BENEVENUTO DACIOLO FONSECA DOS SANTOS,RJ,PSOL,49831,38809.5,47,61,0,0,36759.5,2050,38,MASCULINO,SUPERIOR COMPLETO,0,0.9471778817042219,0,0.0528221182957781,12141145,0.004104308119209515
ELIAS MORAIS JUNIOR,RJ,PRTB,1039,35111.01,2,30,0,1e4,0,21090,43,MASCULINO,SUPERIOR COMPLETO,0,0,0.2848109467657011,0.6006662867288637,12141145,8.557677220723416e-5
FRANCISCO NAZARENO DA SILVA,AC,PSDB,924,15797.2,7,22,0,0,12947.4,1850,46,MASCULINO,SUPERIOR INCOMPLETO,0,0.8196009419390777,0,0.11710936115260932,506724,0.0018234778696094916
MARIA DE FÁTIMA PEREIRA SERRA,RS,PRTB,172,2030,2,3,0,1e3,0,30,58,FEMININO,ENSINO FUNDAMENTAL COMPLETO,0,0,0.49261083743842365,0.014778325123152709,8392033,2.0495629604888352e-5
RUBENS SHOZI NAKANO,SP,SD,6486,169000.41,171,148,0,80650.41,87950,400,66,MASCULINO,SUPERIOR COMPLETO,0,0.5204129386431666,0.4772202031935899,0.0023668581632435093,31998432,2.0269743217417655e-4
ROBERTO LOPES BURITY,PB,PSB,2540,23319.64,4,16,0,0,3e3,12040,54,MASCULINO,SUPERIOR COMPLETO,0,0.12864692593882238,0,0.5163029961011405,2835882,8.956649113044901e-4
LUIZ CARLOS BASSUMA,BA,PEN,18063,132629.51,4,71,1e4,0,116e3,7e3,58,MASCULINO,SUPERIOR COMPLETO,0.07539800154580982,0.8746168179313939,0,0.052778601082066876,10185417,0.0017734178188286254
KEYLLA CRISTINE LIMA SUICA,SE,PMN,15,600,2,2,0,0,600,0,25,FEMININO,ENSINO MÉDIO COMPLETO,0,1,0,0,1454165,1.0315198068994922e-5
SILVINO ROQUE NETO,SP,PMN,1109,3633,3,10,0,3483,0,150,46,MASCULINO,ENSINO MÉDIO INCOMPLETO,0,0,0.9587118084227911,0.04128819157720892,31998432,3.465794823946373e-5
LUIZ HILOSHI NISHIMORI,PR,PR,106852,2464589.69,100,1372,195500,2145e3,123620,0,65,MASCULINO,SUPERIOR COMPLETO,0.07932354857818139,0.05015845051270989,0.8703274255764658,0,7865950,0.013584118892187212
JOSE NOBRE GUIMARÃES,CE,PT,209032,1698841.53,19,388,155e3,807500,646e3,0,55,MASCULINO,SUPERIOR COMPLETO,0.09123864543151355,0.38025912870166295,0.4753239108770787,0,6271554,0.033330176221076944
DHAIANY WEIS FERREIRA,MS,PRP,615,18784.5,1,19,0,18784.5,0,0,32,FEMININO,ENSINO MÉDIO COMPLETO,0,0,1,0,1818937,3.381095661916823e-4
VALDIR CARLOS FERNANDES,PR,PSB,1589,9786.64,5,9,0,0,200,0,45,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,0,0.020436022986438658,0,0,7865950,2.0200992887063865e-4
JOAQUIM DO AMARAL FILHO,RJ,PSD,5658,91080,4,72,140,0,600,85e3,66,MASCULINO,SUPERIOR COMPLETO,0.0015371102327624067,0.006587615283267457,0,0.9332454984628897,12141145,4.660186498060932e-4
ANGELA MARIA REFATTI,RS,PTB,1435,15524,3,16,0,4860,1500,0,47,FEMININO,ENSINO MÉDIO COMPLETO,0,0.09662458129348106,0.31306364339087867,0,8392033,1.7099551443613246e-4
MARIA DA CONSOLAÇÃO FERREIRA DA PONTE LIMA,DF,PRTB,958,19846.1,5,27,16e3,3200,646.1,0,50,FEMININO,ENSINO MÉDIO COMPLETO,0.8062037377620792,0.032555514685504966,0.16124074755241585,0,1897677,5.048277446583375e-4
FAUSTO RUY PINATO,SP,PRB,22097,143396.89,47,114,25628,0,46774.36,13e3,37,MASCULINO,SUPERIOR COMPLETO,0.17872075189357312,0.32618810631109224,0,0.09065747520744696,31998432,6.905650876892968e-4
MIRIAM DUQUE DE ALMEIDA,SP,PSL,2881,17785.25,6,18,3420,3000.25,20,0,33,FEMININO,ENSINO MÉDIO COMPLETO,0.1922941763540012,0.0011245273470994223,0.16869315865675208,0,31998432,9.003566174742563e-5
GERSON DOS SANTOS PERES,PA,PP,62072,950906.4,6,179,9984,6e5,12e3,279e3,83,MASCULINO,SUPERIOR COMPLETO,0.010499456097887237,0.01261953857919139,0.6309769289595695,0.29340427196619984,5188450,0.011963495841725371
MAURINO DE SOUZA AMERICO,SP,PRP,394,312.5,1,4,0,0,0,0,47,MASCULINO,SUPERIOR COMPLETO,0,0,0,0,31998432,1.2313103342063762e-5
WENDEL CORDEIRO DE LIMA,RR,PV,1054,11604.88,4,6,0,0,2e3,3500,40,MASCULINO,SUPERIOR COMPLETO,0,0.17234129090520542,0,0.30159725908410945,299558,0.0035185172821290034
JOÃO DORETO CAMPAGNARI NETO,SP,PSB,1054,11627.9,2,5,0,10992.9,0,0,53,MASCULINO,SUPERIOR COMPLETO,0,0,0.9453899672339804,0,31998432,3.293911401658681e-5
REGINA PATRÍCIA COSTA MORELLI DOS SANTOS,BA,PDT,694,14402.47,5,39,0,5e3,0,50,32,FEMININO,SUPERIOR COMPLETO,0,0,0.3471626741801927,0.0034716267418019274,10185417,6.813663102845961e-5
GUILHERME CAMPOS JUNIOR,SP,PSD,69426,3297230.06,54,1930,1338207.12,1793825.15,65891.23,0,51,MASCULINO,SUPERIOR COMPLETO,0.4058579764373494,0.019983813322386124,0.544040032802564,0,31998432,0.002169668813771875
JOSEFINA SILVA,SE,PPL,22,1724,2,2,0,0,1724,0,36,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,0,1,0,0,1454165,1.5128957167859219e-5
MARLLOS ROSSANO RIBEIRO GONÇALVES DE SAMPAIO,PI,PMDB,77230,910041.36,74,269,0,7e5,159236,38485.36,39,MASCULINO,SUPERIOR COMPLETO,0,0.17497666259915923,0.7691958088586216,0.04228968230630749,2345694,0.032924158053011174
JOSÉ JERÔNIMO DE FARIAS NETO,AL,PSC,758,45191.99,6,48,0,12e3,16909.95,15582.04,42,MASCULINO,SUPERIOR INCOMPLETO,0,0.37418024742880324,0.2655337815396047,0.34479650044178184,1995727,3.798114671996721e-4
WALTER DA ROCHA TOSTA,MG,PSD,77535,754193.13,15,591,233e3,158800,11510,343186,55,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,0.30893943571191107,0.01526134294010342,0.21055614760107932,0.4550372926361713,15248681,0.005084702080134013
LUCIANO RAMOS BARROS,RS,PP,2246,7553.01,4,24,0,5e3,1100,1453.01,37,MASCULINO,SUPERIOR COMPLETO,0,0.14563730221461377,0.6619877373391535,0.19237496044623267,8392033,2.676347912359258e-4
VALTER CAMARGO,RJ,PSDC,234,3864,4,8,0,0,724,600,47,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.1873706004140787,0,0.15527950310559005,12141145,1.9273305771407885e-5
SÔNIA MARIA FERREIRA,MG,PP,235,400,1,2,0,400,0,0,59,FEMININO,ENSINO MÉDIO COMPLETO,0,0,1,0,15248681,1.5411169005371677e-5
WILSON CORDEIRO DE ALBUQUERQUE NETO,PA,PSDB,7385,37452.33,41,72,2e3,0,33700,1e3,28,MASCULINO,SUPERIOR COMPLETO,0.05340121696033331,0.8998105057816163,0,0.026700608480166654,5188450,0.001423353795449508
ANA PAULA MONTEIRO DE OLIVEIRA,PE,PSB,335,2e3,2,2,0,0,2e3,0,35,FEMININO,ENSINO MÉDIO COMPLETO,0,1,0,0,6356307,5.27035588432088e-5
LUIZ PAULO TEIXEIRA FERREIRA,SP,PT,111301,4701359.59,334,3336,1528740.2,1757500,365680.59,0,53,MASCULINO,SUPERIOR COMPLETO,0.32516980901688486,0.07778188053894428,0.3738280313078541,0,31998432,0.0034783266880077123
LILIA VOGEL DE CASTILHO,RJ,PSB,3135,3670,4,16,0,0,650,0,40,FEMININO,SUPERIOR COMPLETO,0,0.1771117166212534,0,0,12141145,2.5821287860411846e-4
JORCELINO CARDOSO SOARES,MG,PTB,388,4680,5,7,0,4e3,400,80,59,MASCULINO,SUPERIOR COMPLETO,0,0.08547008547008547,0.8547008547008547,0.017094017094017096,15248681,2.5444823719507282e-5
ALEX DA MATA SILVA,SP,PSOL,1922,10073.1,11,31,90,0,7666,1650,30,MASCULINO,SUPERIOR INCOMPLETO,0.008934687434851237,0.7610368208396621,0,0.16380260297227267,31998432,6.006544320671713e-5
FABRICIO RODRIGUES RIBEIRO,SP,PDT,699,3350,1,7,0,0,0,0,36,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,0,0,31998432,2.1844820396199413e-5
CARLOS ALBERTO DE SOUSA ROSADO,RN,PP,64445,35825.3,5,10,0,1e5,23928,700,65,MASCULINO,SUPERIOR COMPLETO,0,0.6679078751608499,2.7913234501874373,0.01953926415131206,2327451,0.027689089909948696
JOÃO PEREIRA DOS SANTOS,SP,SD,1077,17630.5,7,46,5e3,0,5075,0,44,MASCULINO,SUPERIOR COMPLETO,0.2835994441450895,0.2878534358072658,0,0,31998432,3.365789923706261e-5
KELLE CRISTIANE COSTA DAMASCENO,AP,PSD,34,1600,2,2,0,0,1600,0,32,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,0,1,0,0,455514,7.464095505297312e-5
RAIMUNDO ANGELIM VASCONCELOS,AC,PT,39844,405006.67,41,336,28e3,162e3,162200,28640,59,MASCULINO,SUPERIOR COMPLETO,0.06913466388096769,0.4004872314818914,0.3999934124541702,0.07071488476967552,506724,0.07863057601376686
HERMES SPOLAOR,RS,PMDB,1999,1154,3,6,0,704,450,0,45,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.389948006932409,0.610051993067591,0,8392033,2.3820211383820822e-4
LAERCIO LETRO RIBEIRO,MG,PDT,2480,10227.2,6,6,0,4e3,4800,1e3,48,MASCULINO,SUPERIOR COMPLETO,0,0.46933667083854813,0.3911138923654568,0.0977784730913642,15248681,1.6263701758860324e-4
MARCOS ANTÔNIO VIEIRA DA SILVA,AL,DEM,1519,32349.84,4,29,1520,0,400,27862.48,56,MASCULINO,SUPERIOR COMPLETO,0.04698632203435937,0.012364821587989306,0,0.8612864854973007,1995727,7.611261460109525e-4
HENRIQUE STEIN SCIASCIO,SP,SD,23901,215131.91,15,252,1400,174831.91,7900,31e3,29,MASCULINO,SUPERIOR INCOMPLETO,0.006507635245742949,0.0367216560295495,0.8126730711403994,0.14409763758430816,31998432,7.469428501996598e-4
ANDRÉ NOGUEIRA DE ÁVILA,MG,PSTU,671,4988.1,5,36,0,804.92,3939.2,300,30,MASCULINO,SUPERIOR COMPLETO,0,0.7897195324873197,0.16136805597321624,0.060143140674806035,15248681,4.400380596852934e-5
MAÍRA DOS SANTOS CARLOS,MG,PMDB,1303,1650,1,2,0,1650,0,0,32,FEMININO,ENSINO MÉDIO COMPLETO,0,0,1,0,15248681,8.545001367659275e-5
LUCIO MARTINS DE FREITAS,SP,PR,16481,221344.19,12,316,22e3,13e4,6e3,7512,64,MASCULINO,SUPERIOR COMPLETO,0.09939271502902335,0.02710710409882455,0.5873205888078652,0.033938094331728334,31998432,5.150564877679007e-4
EURISON DE ANDRADE DA SILVA,AP,PSDC,5291,8560.03,11,7,0,0,9520,0,29,MASCULINO,ENSINO MÉDIO COMPLETO,0,1.1121456350036156,0,0,455514,0.011615449799567083
FRANCINETO LUZ DE AGUIAR,SP,PMDB,26013,876298.63,74,1137,462400,110246.1,89536,122760,44,MASCULINO,SUPERIOR COMPLETO,0.5276739962494292,0.1021752139450452,0.12580882387092174,0.14008922962711923,31998432,8.129460843581336e-4
JOAO DE DEUS DOS SANTOS,PE,PTB,453,600,2,2,0,0,600,0,59,MASCULINO,SUPERIOR INCOMPLETO,0,1,0,0,6356307,7.126779748051817e-5
LUANA DE FATIMA CHAVES,RJ,PTN,527,1855,3,4,0,0,700,0,20,FEMININO,ENSINO MÉDIO COMPLETO,0,0.37735849056603776,0,0,12141145,4.3406120262957075e-5
GERALDO SEBASTIÃO MAGELA DIAS,MG,PSB,18154,114716,5,24,0,107500,0,3e3,56,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,0.9370968304334182,0.026151539453955857,15248681,0.0011905292005256062
GENILDO CRUZ FERREIRA,SP,PSOL,535,7078.5,5,5,0,0,6516,400,42,MASCULINO,ENSINO MÉDIO COMPLETO,0,0.9205340114431023,0,0.05650914741823833,31998432,1.6719569258893686e-5
VERONICA LUCIA DE CARVALHO,MG,PT do B,290,6486.5,1,10,0,0,0,0,26,FEMININO,ENSINO MÉDIO COMPLETO,0,0,0,0,15248681,1.901803834705441e-5
DALTON HENRIQUE DE ALBUQUERQUE,MG,PEN,371,23102.5,2,19,102.5,0,0,23e3,46,MASCULINO,ENSINO MÉDIO COMPLETO,0.004436749269559571,0,0,0.9955632507304404,15248681,2.4329973195714435e-5
WELLINGTON ANTONIO VIEIRA,MG,PTN,11492,60943.65,12,64,27100,6400,5700,21653.25,51,MASCULINO,SUPERIOR COMPLETO,0.44467307094340425,0.09352902230174924,0.1050150425844202,0.35529952669392134,15248681,7.53638954083963e-4
HEITOR ROBERTO TOMMASINI,SP,PTC,168,3570.17,4,17,1240,0,500,729,68,MASCULINO,SUPERIOR INCOMPLETO,0.34732239641249574,0.1400493533921354,0,0.20419195724573339,31998432,5.250257262605868e-6
WANDER CARLOS GOMES,MG,PT do B,695,10450,1,7,0,0,0,0,66,MASCULINO,ENSINO MÉDIO COMPLETO,0,0,0,0,15248681,4.5577712590354536e-5
EUNICE  RUTH ARAUJO LOPES,SP,PT,9051,291435.39,9,200,0,0,2230,5e3,45,FEMININO,SUPERIOR COMPLETO,0,0.007651781755125896,0,0.017156461334362993,31998432,2.828576100228911e-4
CESAR ANTONIO DE SOUZA,SC,PSD,110777,1185970.99,13,321,245050,77e4,25365,145563.79,56,MASCULINO,ENSINO MÉDIO INCOMPLETO,0.20662394111343313,0.021387538324187844,0.6492570277794063,0.12273806967234503,4859324,0.02279679231102927
ANGELA MARIA LOBATO BAPTISTA,RS,PR,74,200,1,1,0,0,200,0,45,FEMININO,SUPERIOR INCOMPLETO,0,1,0,0,8392033,8.8178871555915e-6
LUIZ SERGIO NÓBREGA DE OLIVEIRA,RJ,PT,48903,2400740.43,22,463,934500,1377500,49040,18940,56,MASCULINO,SUPERIOR COMPLETO,0.3892549099945803,0.020427031338827412,0.5737813146255049,0.007889232739751043,12141145,0.004027873812560512
JOSÉ SILVA DOS SANTOS,PB,PSOL,1698,2060,5,4,180,0,1925,0,28,MASCULINO,ENSINO MÉDIO COMPLETO,0.08737864077669903,0.9344660194174758,0,0,2835882,5.9875551944686e-4
ROSIETE GOIS RAMOS,AL,PV,857,1500,2,4,0,0,1500,0,50,FEMININO,ENSINO FUNDAMENTAL COMPLETO,0,1,0,0,1995727,4.2941745038274274e-4
NUBIA REGINA SOARES RODRIGUES,AM,PRB,32,1100,1,3,0,0,0,0,46,FEMININO,SUPERIOR INCOMPLETO,0,0,0,0,2226891,1.4369809748209499e-5
LUIZ ADÃO MARQUES,PR,PSDC,14870,142959.58,30,129,79213.46,0,50700,9694.48,51,MASCULINO,SUPERIOR COMPLETO,0.5540968992774042,0.35464569775596716,0,0.06781273420081396,7865950,0.0018904264583426032
ELMIRO ALVES DO NASCIMENTO,MG,DEM,49617,499044.75,19,642,73e3,6900,23980,392360,63,MASCULINO,SUPERIOR COMPLETO,0.14627946692155364,0.04805180296957337,0.013826415366557808,0.7862220772786408,15248681,0.0032538552022958575
MÁRCIO APARECIDO MARTINS DE SOUZA,MG,PMN,1113,17116.75,1,20,0,0,0,17116.7,38,MASCULINO,SUPERIOR COMPLETO,0,0,0,0.9999970788847182,15248681,7.29899195871433e-5
LEIVA MARIA LOPES,MT,PSDB,192,29403.62,3,22,0,9738.08,4e3,0,42,FEMININO,ENSINO FUNDAMENTAL COMPLETO,0,0.1360376715520062,0.3311864321467901,0,2189703,8.768312414971345e-5
FABIO ALEXANDRE PEREIRA,PR,PHS,341,5200,1,2,0,5e3,0,0,35,MASCULINO,SUPERIOR COMPLETO,0,0,0.9615384615384616,0,7865950,4.335140701377456e-5
ROBSON SILVA BARBOSA,RJ,PEN,1989,5562.73,2,6,0,0,0,0,44,MASCULINO,SUPERIOR INCOMPLETO,0,0,0,0,12141145,1.6382309905696704e-4
SILVIO ROCHA DE OLIVEIRA JUNIOR,SP,PTN,1293,4050,4,8,0,2850,400,0,26,MASCULINO,SUPERIOR INCOMPLETO,0,0.09876543209876543,0.7037037037037037,0,31998432,4.040823000327016e-5
BRUNA LEE LAGES DE ALMEIDA,SP,PMDB,2123,69698.16,8,30,42910,15977.34,20,0,34,FEMININO,SUPERIOR INCOMPLETO,0.6156547030796795,2.8695162110448823e-4,0.22923618069687923,0,31998432,6.634700100304915e-5
